         10814361 function calls (10697337 primitive calls) in 46.022 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       12    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:2121(is_monotonic_increasing)
        2    0.000    0.000    0.001    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:5401(identical)
      742    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/validation.py:639(_is_extension_array_dtype)
     1208    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
       51    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/logging/__init__.py:1502(findCaller)
       13    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1431(find_spec)
        4    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/_config/config.py:446(__exit__)
     4876    0.001    0.000    0.001    0.000 {method 'rjust' of 'str' objects}
        2    0.000    0.000    0.001    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/parsers/readers.py:1469(_clean_options)
     1058    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/common.py:351(is_timedelta64_dtype)
      807    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexing.py:1094(<genexpr>)
      132    0.001    0.000    0.001    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
      762    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:7198(<genexpr>)
      383    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/threading.py:81(RLock)
        1    0.000    0.000    0.001    0.001 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/warnings.py:96(_showwarnmsg)
        1    0.000    0.000    0.001    0.001 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/warnings.py:20(_showwarnmsg_impl)
        1    0.000    0.000    0.001    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/src/utils.py:8(setup_logging)
        1    0.000    0.000    0.001    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/src/preprocess.py:242(transform_and_rename_column)
     1308    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:6367(_validate_indexer)
      742    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/_param_validation.py:362(is_satisfied_by)
        1    0.000    0.000    0.001    0.001 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/warnings.py:117(_formatwarnmsg)
        1    0.000    0.000    0.001    0.001 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/warnings.py:35(_formatwarnmsg_impl)
        2    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/common.py:188(validate_header_arg)
        1    0.000    0.000    0.001    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/src/preprocess.py:267(fill_nan_with_zero)
       51    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/logging/__init__.py:584(formatTime)
     3339    0.001    0.000    0.001    0.000 {method 'isidentifier' of 'str' objects}
     2965    0.001    0.000    0.001    0.000 {pandas._libs.lib.is_bool}
        1    0.000    0.000    0.001    0.001 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/linecache.py:15(getline)
        1    0.000    0.000    0.001    0.001 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/linecache.py:37(getlines)
       24    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:4059(_convert_slice_indexer)
        1    0.000    0.000    0.001    0.001 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/linecache.py:82(updatecache)
     1623    0.001    0.000    0.001    0.000 {pandas._libs.lib.item_from_zerodim}
      514    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:2297(<listcomp>)
       12    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:929(_maybe_add_join_keys)
      756    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:7131(ensure_has_len)
     1713    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:333(<dictcomp>)
     1024    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/nanops.py:198(_get_fill_value)
        8    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/multiprocessing/reduction.py:38(__init__)
       49    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2703(amax)
      567    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/inference.py:367(is_sequence)
     5936    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/inspect.py:2539(kind)
      371    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/uuid.py:325(hex)
        4    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/strings/accessor.py:242(_wrap_result)
        1    0.000    0.000    0.001    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/frame.py:4711(insert)
       43    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:901(_slice)
      371    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/parallel.py:12(_with_config)
     1011    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/contextlib.py:353(__init__)
      742    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1755(<listcomp>)
      371    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/joblib/_parallel_backends.py:246(effective_n_jobs)
        2    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/arraylike.py:54(__gt__)
       15    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:976(<listcomp>)
       82    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/series.py:589(_can_hold_na)
       12    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/codecs.py:319(decode)
        4    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/multiprocessing/spawn.py:78(get_command_line)
        5    0.001    0.000    0.001    0.000 {built-in method posix.getcwd}
     1967    0.001    0.000    0.001    0.000 {built-in method builtins.id}
      746    0.001    0.000    0.001    0.000 {method 'transpose' of 'numpy.ndarray' objects}
       12    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/shutil.py:1298(get_terminal_size)
     2009    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:1101(_maybe_disallow_fill)
        1    0.001    0.001    0.001    0.001 {built-in method _thread.start_new_thread}
        5    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:578(_compile_bytecode)
      403    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:5255(<setcomp>)
      381    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/api.py:258(<listcomp>)
        4    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(setdiff1d)
      756    0.001    0.000    0.001    0.000 {pandas._libs.lib.is_bool_list}
       15    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:2249(_stack_arrays)
        5    0.001    0.000    0.001    0.000 {built-in method marshal.loads}
        4    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/lib/arraysetops.py:939(setdiff1d)
       66    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/re.py:250(compile)
     2690    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/series.py:574(_constructor)
        5    0.001    0.000    0.001    0.000 {built-in method io.open_code}
      269    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexing.py:873(_expand_ellipsis)
       28    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/numeric.py:150(ones)
        4    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(in1d)
       26    0.001    0.000    0.001    0.000 {built-in method posix.stat}
      742    0.001    0.000    0.001    0.000 {built-in method numpy.zeros}
     2016    0.001    0.000    0.001    0.000 {method 'startswith' of 'str' objects}
       82    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:2024(_can_hold_na)
        5    0.001    0.000    0.001    0.000 {pandas._libs.lib.is_all_arraylike}
        2    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/common.py:428(random_state)
        4    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/lib/arraysetops.py:524(in1d)
        4    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/multiprocessing/process.py:80(__init__)
       10    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/astype.py:60(_astype_nansafe)
      283    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/construction.py:636(_sanitize_non_ordered)
      371    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/functools.py:64(wraps)
      403    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/reshape/concat.py:625(_get_result_dim)
       47    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/frame.py:11602(_reindex_for_setitem)
        4    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/common.py:1151(_is_binary_mode)
       24    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:80(_path_stat)
        3    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/range.py:831(_concat)
      749    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/inspect.py:158(isfunction)
     1027    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/compat/numpy/function.py:60(__call__)
      807    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexing.py:2625(<genexpr>)
      400    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:5264(<listcomp>)
        1    0.000    0.000    0.001    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/src/preprocess.py:193(rename_columns)
     1701    0.001    0.000    0.001    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.001    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/frame.py:3607(T)
        1    0.000    0.000    0.001    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/frame.py:3466(transpose)
        1    0.000    0.000    0.001    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/frame.py:5313(rename)
       54    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/ops/common.py:86(get_op_result_name)
        1    0.000    0.000    0.001    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:973(_rename)
      371    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/joblib/parallel.py:1465(_get_batch_size)
     1484    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2183(_sum_dispatcher)
     3180    0.001    0.000    0.001    0.000 {method 'ljust' of 'str' objects}
        9    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/multiprocessing/util.py:186(__init__)
       12    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:1278(_maybe_coerce_merge_keys)
       28    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:2885(unique)
        4    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1436(_insert_update_mgr_locs)
       12    0.001    0.000    0.001    0.000 {built-in method posix.get_terminal_size}
     2393    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/src/preprocess.py:329(<lambda>)
      744    0.001    0.000    0.001    0.000 {built-in method _operator.gt}
       16    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/multiprocessing/connection.py:967(reduce_connection)
      372    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/multiprocessing/context.py:233(get_context)
       24    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:1924(__contains__)
      381    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:7197(<listcomp>)
        5    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/joblib/externals/loky/backend/__init__.py:7(_make_name)
      807    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexing.py:1093(<genexpr>)
      422    0.000    0.000    0.000    0.000 {built-in method time.time}
     1600    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
      636    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:1588(<genexpr>)
      807    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexing.py:2616(<genexpr>)
      403    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/common.py:172(not_none)
        4    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1446(_insert_update_blklocs_and_blknos)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/threading.py:761(__init__)
       23    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_2d_axis0_object_object}
       10    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/multiprocessing/util.py:205(__call__)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:147(__enter__)
      371    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/joblib/_parallel_backends.py:87(configure)
      404    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
      381    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/api.py:332(<setcomp>)
        4    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/strings/accessor.py:178(__init__)
       19    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(array_equal)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/tokenize.py:388(open)
      412    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexing.py:2596(need_slice)
       13    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/range.py:420(copy)
       51    0.000    0.000    0.000    0.000 {built-in method time.localtime}
       51    0.000    0.000    0.000    0.000 {built-in method time.strftime}
     1209    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/common.py:176(<genexpr>)
      371    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/common.py:1172(_get_binary_io_classes)
       38    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/concat.py:487(<genexpr>)
       12    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
      388    0.000    0.000    0.000    0.000 {built-in method from_bytes}
     1113    0.000    0.000    0.000    0.000 {built-in method _operator.lt}
        5    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/tempfile.py:144(__next__)
        1    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/compat/_optional.py:91(import_optional_dependency)
       12    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/concurrent/futures/process.py:89(wakeup)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/multiprocessing/queues.py:67(_after_fork)
       11    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/concurrent/futures/_base.py:316(__init__)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/importlib/__init__.py:109(import_module)
        4    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:487(get_dataframe_repr_params)
        4    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/ops/array_ops.py:142(_na_arithmetic_op)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1002(_gcd_import)
      289    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/common.py:306(is_null_slice)
        4    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:2314(_fast_count_smallints)
      695    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:683(_constructor)
      371    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/joblib/logger.py:67(__init__)
        8    0.000    0.000    0.000    0.000 {pandas._libs.missing.is_float_nan}
        1    0.000    0.000    0.000    0.000 {method 'readlines' of '_io._IOBase' objects}
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/multiprocessing/context.py:110(SimpleQueue)
     1113    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/_array_api.py:12(_check_array_api_dispatch)
       57    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/range.py:415(_view)
        1    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/src/utils.py:22(log_pipeline_completion)
      221    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/common.py:498(is_string_or_object_np_dtype)
       19    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/numeric.py:2407(array_equal)
       24    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:2471(_convert_arrays_and_get_rizer_klass)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/logging/__init__.py:1125(__init__)
       20    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/missing.py:730(isna_all)
      371    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(bincount)
        4    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/computation/expressions.py:223(evaluate)
      742    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/neighbors/_base.py:672(_more_tags)
       51    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/logging/__init__.py:635(formatMessage)
     1011    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/contextlib.py:359(__exit__)
      559    0.000    0.000    0.000    0.000 {method 'item' of 'numpy.ndarray' objects}
       12    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/multiprocessing/connection.py:181(send_bytes)
        4    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/computation/expressions.py:64(_evaluate_standard)
     2393    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/src/preprocess.py:336(<lambda>)
      767    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
      371    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/base.py:1047(_more_tags)
       24    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:3614(_convert_can_do_setop)
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(insert)
      498    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:879(<genexpr>)
       25    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(sort)
       16    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(where)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/multiprocessing/queues.py:334(__init__)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/sre_compile.py:759(compile)
      371    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/inspect.py:513(_is_wrapper)
      742    0.000    0.000    0.000    0.000 {built-in method _operator.ge}
        2    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/common.py:285(_get_filepath_or_buffer)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
      742    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/joblib/parallel.py:1491(print_progress)
      342    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
        4    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/lib/function_base.py:5250(insert)
        2    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/parsers/base_parser.py:1365(_validate_parse_dates_arg)
        5    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/multiprocessing/synchronize.py:84(_cleanup)
     2393    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/src/preprocess.py:300(<lambda>)
        2    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/contextlib.py:72(inner)
        5    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/subprocess.py:273(_args_from_interpreter_flags)
       28    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/array_algos/putmask.py:104(validate_putmask)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/tokenize.py:295(detect_encoding)
      538    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexing.py:1569(<genexpr>)
       98    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/range.py:485(equals)
     1256    0.000    0.000    0.000    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/shape_base.py:77(_atleast_2d_dispatcher)
