         4453395 function calls (4438701 primitive calls) in 5.140 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      110    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(union1d)
       16    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/base.py:3292(intersection)
     5750    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/_config/config.py:610(_get_deprecated_option)
     1338    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/blocks.py:2401(check_ndim)
      866    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/base.py:4963(_get_engine_target)
     7494    0.001    0.000    0.001    0.000 {method 'match' of 're.Pattern' objects}
       61    0.001    0.000    0.001    0.000 {built-in method pandas._libs.missing.isnaobj}
     4445    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/io/formats/format.py:1938(just)
       66    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(nanmean)
      293    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/blocks.py:213(make_block)
       23    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/base.py:1321(format)
        2    0.000    0.000    0.001    0.001 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/io/parsers/c_parser_wrapper.py:368(_concatenate_chunks)
       20    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/base.py:1343(_format_with_header)
       20    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/series.py:5134(fillna)
      110    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/lib/arraysetops.py:898(union1d)
      337    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/nanops.py:220(_maybe_get_mask)
       66    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/lib/nanfunctions.py:952(nanmean)
     1085    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/managers.py:167(blknos)
     4942    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/io/formats/format.py:1929(<genexpr>)
       20    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/generic.py:6735(fillna)
       12    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/common.py:428(random_state)
      279    0.000    0.000    0.001    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/contextlib.py:121(__exit__)
      362    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/managers.py:277(<listcomp>)
      506    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(reshape)
       12    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/reshape/merge.py:2580(_items_overlap_with_suffix)
       43    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/managers.py:1958(getitem_mgr)
      782    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(result_type)
     4960    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/array_algos/take.py:325(_get_take_nd_function)
      221    0.000    0.000    0.001    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/linecache.py:26(getline)
       42    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/reshape/concat.py:638(_get_comb_axis)
      373    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/construction.py:714(_try_cast)
      575    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/dtypes/cast.py:1429(find_common_type)
       15    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/io/formats/format.py:958(_get_formatted_index)
       23    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/io/formats/format.py:434(adjoin)
       24    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/reshape/merge.py:2312(_factorize_keys)
     5348    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/base.py:875(__len__)
     2299    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/_array_api.py:247(asarray)
       43    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/base.py:665(_with_infer)
       87    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/core/shape_base.py:223(vstack)
       10    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/managers.py:2279(_merge_blocks)
     1012    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/io/formats/printing.py:352(_extend_line)
       55    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/nanops.py:472(newfunc)
       23    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/io/formats/printing.py:27(adjoin)
        2    0.000    0.000    0.001    0.001 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/managers.py:2119(create_block_manager_from_column_arrays)
       33    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/preprocessing/_label.py:84(fit)
       42    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/api.py:68(get_objs_combined_axis)
     4433    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/_config.py:24(_get_threadlocal_config)
     3333    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/construction.py:458(ensure_wrapped_if_datetimelike)
     3344    0.001    0.000    0.001    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/warnings.py:437(__init__)
      814    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexing.py:2609(check_dict_or_set_indexers)
     1496    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/construction.py:644(_sanitize_ndim)
     2881    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/_config/config.py:637(_translate_key)
       55    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/nanops.py:609(nansum)
       11    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(may_share_memory)
       75    0.001    0.000    0.001    0.000 {method 'get_slice' of 'pandas._libs.internals.BlockManager' objects}
     3346    0.001    0.000    0.001    0.000 {method 'remove' of 'list' objects}
       66    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/extmath.py:159(safe_sparse_dot)
      130    0.001    0.000    0.001    0.000 {method '_rebuild_blknos_and_blklocs' of 'pandas._libs.internals.BlockManager' objects}
      110    0.000    0.000    0.001    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/linecache.py:63(checkcache)
      630    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/dtypes/inference.py:267(is_dict_like)
       66    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/linear_model/_base.py:136(make_dataset)
        4    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/range.py:788(delete)
      110    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/base.py:420(_check_feature_names)
      221    0.000    0.000    0.001    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/linecache.py:36(getlines)
       42    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/api.py:112(_get_combined_index)
        4    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/base.py:3442(difference)
      374    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/_config.py:50(set_config)
      279    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/managers.py:982(__init__)
      444    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/core/_dtype.py:344(_name_get)
       46    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/nanops.py:499(nanany)
       11    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/metrics/_ranking.py:48(auc)
      340    0.001    0.000    0.001    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/logging/__init__.py:1514(findCaller)
       24    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/generic.py:1737(_get_label_or_level_values)
       77    0.000    0.000    0.001    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/inspect.py:3057(bind)
      153    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/io/formats/format.py:1618(_format_strings)
      683    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/dtypes/cast.py:1388(np_find_common_type)
     5042    0.001    0.000    0.001    0.000 {pandas._libs.lib.is_list_like}
      600    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/base.py:7202(_unpack_nested_dtype)
       62    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/io/formats/format.py:1523(<listcomp>)
       77    0.001    0.000    0.001    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/inspect.py:2926(_bind)
     1996    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/base.py:56(<genexpr>)
      154    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/validation.py:1404(check_is_fitted)
       93    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/algorithms.py:106(_ensure_data)
       55    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/base.py:208(interleaved_dtype)
      258    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(amax)
        2    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/frame.py:3786(_getitem_bool_array)
      112    0.001    0.000    0.001    0.000 {built-in method posix.stat}
       11    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/generic.py:11539(mean)
     2859    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/managers.py:2000(dtype)
      396    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/_array_api.py:96(<genexpr>)
      291    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/base.py:767(__iter__)
       11    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/generic.py:11194(mean)
       42    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/managers.py:1004(_verify_integrity)
      277    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/dtypes/astype.py:162(astype_array)
     6992    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/dtypes/common.py:142(classes)
      153    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/io/formats/format.py:1624(<listcomp>)
       41    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/managers.py:1281(_iset_split_block)
       20    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/managers.py:428(fillna)
       31    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/generic.py:5559(head)
      165    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/multiclass.py:112(<genexpr>)
      658    0.001    0.000    0.001    0.000 {built-in method time.strftime}
     1795    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/dtypes/concat.py:76(<genexpr>)
       55    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/core/numeric.py:2359(within_tol)
       20    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexing.py:942(_getitem_tuple_same_dim)
       83    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexers/utils.py:241(maybe_convert_indices)
       23    0.001    0.000    0.001    0.000 {method 'unique' of 'pandas._libs.hashtable.StringHashTable' objects}
        7    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/io/formats/string.py:68(_insert_dot_separators)
        4    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/range.py:685(_difference)
     3569    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/range.py:892(__len__)
     5773    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/_config/__init__.py:33(using_copy_on_write)
      110    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/multiclass.py:21(_unique_multiclass)
      573    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/series.py:783(__len__)
      445    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/io/formats/format.py:1476(base_formatter)
      228    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(amin)
      337    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/core/numeric.py:150(ones)
      273    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/io/formats/format.py:425(__init__)
      279    0.000    0.000    0.001    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/contextlib.py:112(__enter__)
      506    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/core/fromnumeric.py:198(reshape)
       44    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/model_selection/_split.py:1881(_iter_indices)
     2403    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/flags.py:49(__init__)
      165    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(any)
     1535    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/dtypes/inference.py:367(is_sequence)
       11    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/model_selection/_split.py:2473(check_cv)
       12    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/base.py:3376(_intersection)
      154    0.001    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/_param_validation.py:583(__init__)
      892    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/io/formats/printing.py:71(<listcomp>)
       20    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/blocks.py:1262(fillna)
      253    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/_param_validation.py:496(is_satisfied_by)
      110    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/validation.py:1987(_get_feature_names)
        1    0.000    0.000    0.001    0.001 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/env/src/preprocess.py:127(calculate_behavioral_columns)
      671    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/frame.py:910(shape)
       82    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/algorithms.py:269(_check_object_for_strings)
      405    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/base.py:583(_dtype_to_subclass)
        1    0.000    0.000    0.001    0.001 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/env/src/preprocess.py:160(move_column_to_end)
       67    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/range.py:902(__getitem__)
       22    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/pipeline.py:184(get_params)
      719    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/dtypes/missing.py:455(array_equivalent)
      258    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/core/fromnumeric.py:2703(amax)
      165    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/validation.py:1366(_is_fitted)
      862    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/common.py:571(require_length_match)
       22    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/metaestimators.py:28(_get_params)
       48    0.001    0.000    0.001    0.000 {method 'factorize' of 'pandas._libs.hashtable.Int64Factorizer' objects}
     3586    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/scipy/sparse/_base.py:1301(isspmatrix)
       62    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/io/formats/format.py:2015(<listcomp>)
      429    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/series.py:1314(_set_as_cached)
     1485    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/validation.py:581(_ensure_no_complex_data)
       12    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/base.py:3410(_intersection_via_get_indexer)
      471    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexing.py:1571(_validate_integer)
      656    0.001    0.000    0.001    0.000 {method 'take' of 'numpy.ndarray' objects}
       26    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/io/formats/console.py:9(get_console_size)
       11    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/extmath.py:1118(stable_cumsum)
       55    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/metrics/_classification.py:135(_weighted_sum)
      166    0.000    0.000    0.001    0.000 {built-in method builtins.sorted}
     1196    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/generic.py:523(_get_axis)
       55    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/lib/index_tricks.py:329(__getitem__)
      132    0.000    0.000    0.001    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/inspect.py:2798(__init__)
        2    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/construction.py:574(_homogenize)
       41    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/blocks.py:1505(delete)
      584    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/managers.py:1860(from_blocks)
       44    0.000    0.000    0.001    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/traceback.py:388(format)
      228    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/core/fromnumeric.py:2829(amin)
       24    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/reshape/merge.py:1661(<genexpr>)
       11    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/_param_validation.py:739(__init__)
       55    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(average)
     1388    0.000    0.000    0.001    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/abc.py:121(__subclasscheck__)
     1360    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/io/formats/format.py:1622(<lambda>)
     1419    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/validation.py:639(_is_extension_array_dtype)
      264    0.000    0.000    0.001    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/concat.py:714(_trim_join_unit)
      658    0.000    0.000    0.001    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/logging/__init__.py:634(formatMessage)
