         4572717 function calls (4555856 primitive calls) in 31.548 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      110    0.000    0.000    0.002    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/base.py:374(_check_n_features)
      629    0.001    0.000    0.002    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/concat.py:66(<listcomp>)
      588    0.000    0.000    0.002    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:2660(_is_multi)
       77    0.001    0.000    0.002    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/inspect.py:2680(apply_defaults)
       39    0.002    0.000    0.002    0.000 {method 'unique' of 'pandas._libs.hashtable.Int64HashTable' objects}
       11    0.001    0.000    0.002    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/algorithms.py:908(value_counts_arraylike)
       66    0.000    0.000    0.002    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/lib/nanfunctions.py:187(_divide_by_count)
      562    0.001    0.000    0.002    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/nanops.py:353(_na_ok_dtype)
       11    0.000    0.000    0.002    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/nanops.py:677(nanmean)
      280    0.001    0.000    0.002    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:2205(is_unique)
      437    0.002    0.000    0.002    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
     6956    0.002    0.000    0.002    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:205(mgr_locs)
     5006    0.001    0.000    0.002    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:4937(_values)
     5963    0.002    0.000    0.002    0.000 {pandas._libs.algos.ensure_platform_int}
      506    0.001    0.000    0.002    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/printing.py:352(_extend_line)
       33    0.000    0.000    0.002    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/joblib/parallel.py:142(_get_active_backend)
     2584    0.002    0.000    0.002    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:509(_get_axis_number)
     1142    0.001    0.000    0.002    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/common.py:367(apply_if_callable)
      813    0.001    0.000    0.002    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexing.py:1094(<genexpr>)
      132    0.001    0.000    0.002    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/inspect.py:493(unwrap)
     1479    0.001    0.000    0.002    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/construction.py:683(_sanitize_str_dtypes)
       66    0.000    0.000    0.002    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/parallel.py:95(delayed_function)
      311    0.001    0.000    0.002    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/printing.py:67(<listcomp>)
       15    0.000    0.000    0.002    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/console.py:9(get_console_size)
        4    0.000    0.000    0.002    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:3504(_difference)
     1272    0.001    0.000    0.002    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1006(<genexpr>)
      317    0.001    0.000    0.001    0.000 {pandas._libs.algos.take_1d_int64_int64}
      332    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/range.py:166(_simple_new)
       12    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/sample.py:116(sample)
      548    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/missing.py:949(clean_reindex_fill_method)
     1029    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/logging/__init__.py:792(filter)
      165    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/cast.py:1475(<genexpr>)
       40    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/api.py:299(<genexpr>)
     2042    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/validation.py:794(<genexpr>)
       92    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/numeric.py:219(ones_like)
       66    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/parallel.py:105(__init__)
        1    0.000    0.000    0.001    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/frame.py:10453(_reduce)
     1798    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/concat.py:80(<genexpr>)
      110    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/validation.py:277(_num_features)
        4    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1387(insert)
      677    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:599(_info_axis)
       12    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:929(_maybe_add_join_keys)
       11    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/arrayprint.py:452(_get_format_function)
      686    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/logging/__init__.py:360(getMessage)
       11    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/model_selection/_split.py:774(split)
       47    0.001    0.000    0.001    0.000 <__array_function__ internals>:177(sort)
      660    0.001    0.000    0.001    0.000 {built-in method numpy.zeros}
       36    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:1638(_is_label_reference)
      792    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/util/_validators.py:224(validate_bool_kwarg)
      154    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/_param_validation.py:583(__init__)
       45    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexers/utils.py:421(check_array_indexer)
      501    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/concat.py:706(_is_uniform_reindex)
     1458    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/concat.py:757(_next_or_none)
        4    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/strings/accessor.py:242(_wrap_result)
       12    0.001    0.000    0.001    0.000 {method 'choice' of 'numpy.random.mtrand.RandomState' objects}
      696    0.001    0.000    0.001    0.000 {method 'acquire' of '_thread.RLock' objects}
     3664    0.001    0.000    0.001    0.000 {pandas._libs.lib.is_scalar}
     1258    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/concat.py:73(<genexpr>)
      204    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:2267(<lambda>)
       44    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/metrics/_classification.py:1427(_prf_divide)
       22    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/uuid.py:778(uuid4)
       33    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(hstack)
       88    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/functools.py:34(update_wrapper)
     2505    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/concat.py:683(<genexpr>)
       22    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(einsum)
      867    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:6001(_index_as_unique)
       11    0.001    0.000    0.001    0.000 {pandas._libs.join.left_outer_join}
     1321    0.001    0.000    0.001    0.000 {built-in method __new__ of type object at 0x105684b60}
     3799    0.001    0.000    0.001    0.000 {pandas._libs.lib.is_integer}
      456    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:892(iget)
      433    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/_dtype.py:330(_name_includes_bit_suffix)
       11    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/sorting.py:369(nargsort)
       11    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/joblib/parallel.py:901(effective_n_jobs)
     1479    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/construction.py:703(_maybe_repeat)
        2    0.000    0.000    0.001    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:2191(_form_blocks)
       11    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/preprocessing/_data.py:71(_is_constant_feature)
      219    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/numerictypes.py:356(issubdtype)
      501    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/concat.py:618(_dtype_to_na_value)
        6    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/string.py:90(_insert_dot_separator_vertical)
      102    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:164(_consolidate_key)
      388    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:565(_ensure_array)
        6    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/series.py:3075(_construct_result)
      974    0.001    0.000    0.001    0.000 {method 'add_index_reference' of 'pandas._libs.internals.BlockValuesRefs' objects}
       29    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:1175(copy)
        1    0.000    0.000    0.001    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/src/preprocess.py:242(transform_and_rename_column)
       72    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:1665(<genexpr>)
       24    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:4059(_convert_slice_indexer)
       54    0.001    0.000    0.001    0.000 {method 'argsort' of 'numpy.ndarray' objects}
       11    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/joblib/parallel.py:129(get_active_backend)
      252    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:2323(_preprocess_slice_or_indexer)
     1306    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:809(_reset_identity)
      354    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/threading.py:1306(current_thread)
     1670    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/concat.py:399(__init__)
      542    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexing.py:2582(is_label_like)
     4920    0.001    0.000    0.001    0.000 {method 'rjust' of 'str' objects}
     1485    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/validation.py:591(_check_estimator_name)
      385    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/base.py:309(shape)
      449    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/inspect.py:72(isclass)
       11    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/scipy/sparse/_compressed.py:136(check_format)
     1937    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1944(_block)
      308    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:389(parent)
       77    0.000    0.000    0.001    0.000 {method 'all' of 'numpy.generic' objects}
       11    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/extmath.py:54(row_norms)
       33    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/shape_base.py:299(hstack)
       66    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:4176(_check_setitem_copy)
      686    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:778(is_)
       11    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:1283(_format_attrs)
     1998    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/validation.py:781(is_sparse)
       11    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/arrayprint.py:410(<lambda>)
      132    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/_param_validation.py:591(is_satisfied_by)
       77    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/common.py:505(is_string_dtype)
       44    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2523(cumsum)
       11    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/arrayprint.py:1223(__init__)
        4    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:6614(insert)
       22    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/einsumfunc.py:1009(einsum)
       11    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/scipy/optimize/_constraints.py:407(old_bound_to_new)
       54    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/ops/common.py:86(get_op_result_name)
       32    0.001    0.000    0.001    0.000 {built-in method posix.urandom}
       20    0.001    0.000    0.001    0.000 {method 'unique' of 'pandas._libs.hashtable.Float64HashTable' objects}
      376    0.001    0.000    0.001    0.000 {built-in method time.time}
      693    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/_param_validation.py:292(__init__)
      696    0.001    0.000    0.001    0.000 {method 'release' of '_thread.RLock' objects}
        2    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/arraylike.py:38(__eq__)
       66    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/re.py:250(compile)
     3451    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:359(flags)
       22    0.001    0.000    0.001    0.000 {built-in method numpy.core._multiarray_umath.c_einsum}
     1811    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:2109(get_values)
       11    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/_loss/loss.py:905(__init__)
       11    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/scipy/optimize/_lbfgsb_py.py:427(__init__)
       55    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/base.py:161(<listcomp>)
      813    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexing.py:919(<genexpr>)
      548    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/missing.py:121(clean_fill_method)
     3025    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/typing.py:1149(cast)
       20    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:3282(_wrap_setop_result)
       55    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/lib/function_base.py:1320(diff)
      110    0.001    0.000    0.001    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
       22    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/model_selection/_split.py:1870(__init__)
     1078    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/inspect.py:2809(<genexpr>)
      318    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/common.py:275(is_datetime64_dtype)
      159    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1017(from_blocks)
       82    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/series.py:589(_can_hold_na)
     1169    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/concat.py:55(is_nonempty)
     2042    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/validation.py:2016(<genexpr>)
     1784    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:888(shape)
       43    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:901(_slice)
       11    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/arrayprint.py:780(_formatArray)
       11    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/scipy/sparse/_coo.py:266(_check)
     1090    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/_ufunc_config.py:426(__init__)
      308    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/validation.py:267(_is_arraylike)
       55    0.001    0.000    0.001    0.000 {built-in method fromkeys}
     2299    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/_array_api.py:170(_check_device_cpu)
       42    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:1600(_validate_names)
      343    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/threading.py:1031(name)
       44    0.001    0.000    0.001    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
    77/11    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/arrayprint.py:789(recurser)
     1705    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/_param_validation.py:260(__init__)
       24    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:1924(__contains__)
       77    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/_param_validation.py:196(<listcomp>)
     2433    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/concat.py:699(<genexpr>)
       11    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/scipy/integrate/_quadrature.py:21(trapezoid)
     1915    0.001    0.000    0.001    0.000 {pandas._libs.lib.is_float}
     1338    0.001    0.000    0.001    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.001    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/src/preprocess.py:267(fill_nan_with_zero)
       12    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:2520(_get_join_keys)
       28    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:2885(unique)
      343    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/logging/__init__.py:1677(isEnabledFor)
       82    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:2024(_can_hold_na)
      503    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexers/utils.py:64(is_list_like_indexer)
      337    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/nanops.py:198(_get_fill_value)
       93    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/algorithms.py:184(_reconstruct_data)
      813    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexing.py:2616(<genexpr>)
       16    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:3406(_wrap_intersection_result)
      440    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/series.py:607(dtypes)
        1    0.000    0.000    0.001    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/src/preprocess.py:193(rename_columns)
      278    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/copy.py:66(copy)
       55    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/numerictypes.py:597(find_common_type)
      176    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/_array_api.py:243(astype)
      395    0.001    0.000    0.001    0.000 {method 'add' of 'pandas._libs.internals.BlockPlacement' objects}
        1    0.000    0.000    0.001    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/frame.py:5313(rename)
       12    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/range.py:353(_get_indexer)
        1    0.000    0.000    0.001    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:973(_rename)
     1503    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/concat.py:659(<genexpr>)
       77    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/missing.py:553(_array_equivalent_object)
       15    0.000    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:976(<listcomp>)
      136    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(bincount)
      291    0.001    0.000    0.001    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/common.py:306(is_null_slice)
