         4448369 function calls (4433431 primitive calls) in 19.137 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       75    0.001    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:4136(_slice)
       11    0.003    0.000    0.007    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/extmath.py:970(_incremental_mean_and_var)
       23    0.000    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:434(adjoin)
      437    0.004    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/series.py:1314(_set_as_cached)
      225    0.001    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/nanops.py:1548(check_below_min_count)
      684    0.001    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/cast.py:1388(np_find_common_type)
     5075    0.007    0.000    0.007    0.000 {pandas._libs.lib.is_list_like}
      190    0.001    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/series.py:1099(_get_value)
       33    0.000    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/preprocessing/_label.py:84(fit)
     1012    0.002    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/printing.py:352(_extend_line)
      590    0.002    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/dtypes.py:1241(is_dtype)
       66    0.000    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/extmath.py:1158(_nanaverage)
       23    0.001    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/printing.py:27(adjoin)
       22    0.000    0.000    0.007    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/traceback.py:200(extract_stack)
      260    0.001    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2955(prod)
      658    0.006    0.000    0.006    0.000 {built-in method time.localtime}
        1    0.000    0.000    0.006    0.006 /Users/richeyjay/Desktop/Relapse_Pipeline/env/src/preprocess.py:127(calculate_behavioral_columns)
     5756    0.004    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/common.py:1650(<genexpr>)
     5189    0.005    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:4937(_values)
       49    0.000    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/frame.py:4847(_sanitize_column)
       48    0.006    0.000    0.006    0.000 {method 'factorize' of 'pandas._libs.hashtable.Int64Factorizer' objects}
     3337    0.006    0.000    0.006    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/warnings.py:437(__init__)
      566    0.002    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:6013(_maybe_promote)
       11    0.000    0.000    0.006    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/model_selection/_split.py:774(split)
      437    0.001    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:3625(get_loc)
     2859    0.002    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/series.py:594(dtype)
       11    0.000    0.000    0.006    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/scipy/sparse/_compressed.py:1048(toarray)
       22    0.001    0.000    0.006    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/traceback.py:468(__init__)
       87    0.001    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/shape_base.py:223(vstack)
      165    0.000    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2333(any)
       66    0.000    0.000    0.006    0.000 <__array_function__ internals>:177(nanmean)
       11    0.006    0.001    0.006    0.001 {built-in method scipy.sparse._sparsetools.csr_todense}
        8    0.000    0.000    0.006    0.001 <frozen importlib._bootstrap_external>:80(_path_stat)
      165    0.002    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/validation.py:1398(<listcomp>)
     4958    0.005    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/array_algos/take.py:325(_get_take_nd_function)
      658    0.006    0.000    0.006    0.000 {built-in method time.strftime}
       20    0.000    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/series.py:5134(fillna)
     1120    0.002    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/base.py:58(_validate_set_axis)
     3337    0.006    0.000    0.006    0.000 {method 'remove' of 'list' objects}
     1385    0.003    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:1622(<lambda>)
       43    0.000    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:665(_with_infer)
      473    0.001    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/_array_api.py:267(reshape)
     4983    0.006    0.000    0.006    0.000 {method 'endswith' of 'str' objects}
      374    0.001    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/_config.py:196(config_context)
       51    0.000    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexing.py:1660(_get_slice_axis)
       20    0.000    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:6735(fillna)
       66    0.001    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/lib/nanfunctions.py:952(nanmean)
     2408    0.005    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:886(<genexpr>)
       22    0.000    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/pipeline.py:184(get_params)
       11    0.000    0.000    0.006    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:1589(name)
      337    0.001    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/nanops.py:220(_maybe_get_mask)
       22    0.000    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/metaestimators.py:28(_get_params)
      293    0.001    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:213(make_block)
       10    0.003    0.000    0.005    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:2279(_merge_blocks)
        4    0.000    0.000    0.005    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:801(_truncate_horizontally)
       11    0.005    0.000    0.005    0.000 {method 'argmax' of 'numpy.ndarray' objects}
       66    0.001    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:1523(<listcomp>)
       22    0.000    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/validation.py:1169(_check_y)
     3300    0.001    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:2009(<genexpr>)
       33    0.000    0.000    0.005    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/codecs.py:319(decode)
      576    0.002    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/cast.py:1429(find_common_type)
      261    0.004    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/common.py:1402(is_complex_dtype)
       18    0.000    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:4644(_update_inplace)
       55    0.000    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/nanops.py:472(newfunc)
      228    0.000    0.000    0.005    0.000 <__array_function__ internals>:177(amin)
     4433    0.003    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/_config.py:24(_get_threadlocal_config)
       33    0.005    0.000    0.005    0.000 {built-in method _codecs.utf_8_decode}
       12    0.001    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:3376(_intersection)
      748    0.000    0.000    0.005    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/traceback.py:285(line)
     2955    0.005    0.000    0.005    0.000 {method 'split' of 'str' objects}
      340    0.002    0.000    0.005    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/logging/__init__.py:1502(findCaller)
       43    0.001    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1958(getitem_mgr)
       55    0.002    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/numeric.py:2359(within_tol)
       55    0.000    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/nanops.py:609(nansum)
      253    0.000    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/_param_validation.py:496(is_satisfied_by)
      506    0.001    0.000    0.005    0.000 <__array_function__ internals>:177(reshape)
     1338    0.003    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:2401(check_ndim)
       23    0.000    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:1321(format)
       46    0.000    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/nanops.py:499(nanany)
      279    0.001    0.000    0.005    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/contextlib.py:117(__exit__)
     4938    0.005    0.000    0.005    0.000 {built-in method pandas._libs.missing.checknull}
     5342    0.004    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:875(__len__)
        1    0.000    0.000    0.005    0.005 /Users/richeyjay/Desktop/Relapse_Pipeline/env/src/preprocess.py:242(transform_and_rename_column)
      845    0.002    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:4963(_get_engine_target)
       20    0.000    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:1343(_format_with_header)
       11    0.000    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:11539(mean)
     6967    0.003    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/common.py:144(<lambda>)
      258    0.000    0.000    0.005    0.000 <__array_function__ internals>:177(amax)
       11    0.000    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:11194(mean)
       42    0.000    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/reshape/concat.py:638(_get_comb_axis)
      630    0.002    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/inference.py:267(is_dict_like)
     5031    0.005    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:479(dtype)
       41    0.001    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1281(_iset_split_block)
     5780    0.005    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/_config/__init__.py:33(using_copy_on_write)
      462    0.003    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:1476(base_formatter)
       62    0.000    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/missing.py:307(_isna_string_dtype)
       12    0.000    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/sample.py:116(sample)
     2935    0.002    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/_config/config.py:637(_translate_key)
     5098    0.002    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:1929(<genexpr>)
      228    0.001    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2829(amin)
       12    0.004    0.000    0.005    0.000 {method 'choice' of 'numpy.random.mtrand.RandomState' objects}
       42    0.000    0.000    0.005    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/api.py:68(get_objs_combined_axis)
       75    0.002    0.000    0.004    0.000 {method 'get_slice' of 'pandas._libs.internals.BlockManager' objects}
     1489    0.002    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/construction.py:644(_sanitize_ndim)
       44    0.000    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/model_selection/_split.py:1715(split)
       20    0.000    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexing.py:942(_getitem_tuple_same_dim)
     1982    0.001    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/base.py:56(<genexpr>)
       22    0.000    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/multiclass.py:196(check_classification_targets)
     1553    0.003    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/printing.py:195(as_escaped_string)
      283    0.001    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/cast.py:1573(construct_1d_object_array_from_listlike)
       11    0.000    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/scipy/sparse/_coo.py:127(__init__)
        2    0.000    0.000    0.004    0.002 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:2119(create_block_manager_from_column_arrays)
       24    0.000    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:1737(_get_label_or_level_values)
      337    0.001    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/numeric.py:150(ones)
     2404    0.004    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/flags.py:49(__init__)
     6967    0.004    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/common.py:142(classes)
       62    0.004    0.000    0.004    0.000 {built-in method pandas._libs.missing.isnaobj}
       66    0.000    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:4176(_check_setitem_copy)
     2595    0.004    0.000    0.004    0.000 {method 'rstrip' of 'str' objects}
       18    0.000    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:3800(_maybe_update_cacher)
       11    0.000    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/arrayprint.py:1571(_array_str_implementation)
     1338    0.002    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/logging/__init__.py:894(acquire)
      373    0.001    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/construction.py:714(_try_cast)
      291    0.002    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/base.py:767(__iter__)
     3330    0.004    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/construction.py:458(ensure_wrapped_if_datetimelike)
      277    0.001    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/astype.py:162(astype_array)
      279    0.000    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/contextlib.py:108(__enter__)
       11    0.000    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/arrayprint.py:561(array2string)
       33    0.000    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/_encode.py:10(_unique)
      110    0.000    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/linecache.py:53(checkcache)
       22    0.001    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/joblib/parallel.py:1176(__init__)
        6    0.000    0.000    0.004    0.001 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/tokenize.py:388(open)
       20    0.000    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:428(fillna)
        1    0.000    0.000    0.004    0.004 {built-in method _warnings.warn}
      374    0.003    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/_config.py:50(set_config)
      165    0.000    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/multiclass.py:112(<genexpr>)
     2200    0.004    0.000    0.004    0.000 {built-in method numpy.seterrobj}
     2299    0.002    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/_array_api.py:247(asarray)
      258    0.001    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2703(amax)
     2014    0.004    0.000    0.004    0.000 {method 'format' of 'str' objects}
      308    0.001    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/validation.py:272(_is_arraylike_not_scalar)
       11    0.000    0.000    0.004    0.000 <__array_function__ internals>:177(may_share_memory)
        1    0.000    0.000    0.004    0.004 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/warnings.py:96(_showwarnmsg)
       15    0.000    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:958(_get_formatted_index)
      110    0.001    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/base.py:420(_check_feature_names)
       93    0.001    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/algorithms.py:106(_ensure_data)
       11    0.000    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/series.py:3453(sort_values)
       33    0.000    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/_encode.py:51(_unique_np)
       12    0.000    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:3410(_intersection_via_get_indexer)
       11    0.000    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/metrics/_ranking.py:48(auc)
     2859    0.003    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:2000(dtype)
      110    0.000    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/multiclass.py:21(_unique_multiclass)
        1    0.000    0.000    0.004    0.004 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/warnings.py:20(_showwarnmsg_impl)
      922    0.002    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/printing.py:71(<listcomp>)
       42    0.000    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/api.py:112(_get_combined_index)
       41    0.002    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:1505(delete)
     1213    0.003    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:523(_get_axis)
      396    0.001    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/_array_api.py:96(<genexpr>)
        1    0.000    0.000    0.004    0.004 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/warnings.py:117(_formatwarnmsg)
        1    0.000    0.000    0.004    0.004 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/warnings.py:35(_formatwarnmsg_impl)
       44    0.001    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/metrics/_classification.py:1427(_prf_divide)
      487    0.001    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexing.py:1571(_validate_integer)
       11    0.000    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/arrayprint.py:506(wrapper)
       11    0.000    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/scipy/sparse/_coo.py:266(_check)
      279    0.000    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:982(__init__)
      586    0.002    0.000    0.004    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:7202(_unpack_nested_dtype)
        6    0.000    0.000    0.003    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/ops/common.py:67(new_method)
       11    0.000    0.000    0.003    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/arrayprint.py:523(_array2string)
      252    0.002    0.000    0.003    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/common.py:296(maybe_iterable_to_list)
       55    0.000    0.000    0.003    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/base.py:208(interleaved_dtype)
      506    0.001    0.000    0.003    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/fromnumeric.py:198(reshape)
      705    0.001    0.000    0.003    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/missing.py:455(array_equivalent)
       11    0.000    0.000    0.003    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/scipy/sparse/_coo.py:320(toarray)
       83    0.002    0.000    0.003    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexers/utils.py:241(maybe_convert_indices)
1574/1430    0.001    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/abc.py:100(__subclasscheck__)
       77    0.000    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/inspect.py:3020(bind)
     1199    0.003    0.000    0.003    0.000 {method 'flatten' of 'numpy.ndarray' objects}
       22    0.000    0.000    0.003    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/model_selection/_split.py:1870(__init__)
       12    0.001    0.000    0.003    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/common.py:428(random_state)
        6    0.003    0.001    0.003    0.001 {method 'readlines' of '_io._IOBase' objects}
     3569    0.002    0.000    0.003    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/range.py:892(__len__)
        6    0.000    0.000    0.003    0.001 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/tokenize.py:295(detect_encoding)
       42    0.001    0.000    0.003    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1004(_verify_integrity)
     3586    0.002    0.000    0.003    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/scipy/sparse/_base.py:1301(isspmatrix)
