         4447983 function calls (4433424 primitive calls) in 41.520 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      861    0.007    0.000    0.014    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/concat.py:741(_combine_concat_plans)
      279    0.001    0.000    0.014    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/frame.py:641(__init__)
      228    0.001    0.000    0.014    0.000 <__array_function__ internals>:177(amin)
      501    0.001    0.000    0.013    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/concat.py:661(<listcomp>)
     1544    0.003    0.000    0.013    0.000 <__array_function__ internals>:177(copyto)
     1338    0.002    0.000    0.013    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/logging/__init__.py:894(acquire)
      792    0.001    0.000    0.013    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/_array_api.py:82(<genexpr>)
      414    0.004    0.000    0.013    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/cast.py:1171(maybe_infer_to_datetimelike)
    64048    0.013    0.000    0.013    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/shape_base.py:19(_atleast_1d_dispatcher)
       41    0.012    0.000    0.013    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:1505(delete)
      455    0.009    0.000    0.013    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1084(iget)
     5407    0.011    0.000    0.013    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/inference.py:328(is_hashable)
       55    0.001    0.000    0.013    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:11493(sum)
       26    0.000    0.000    0.013    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/concat.py:208(<listcomp>)
       52    0.007    0.000    0.013    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/concat.py:322(_get_mgr_concatenation_plan)
      546    0.002    0.000    0.013    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:3849(_check_indexing_method)
      576    0.002    0.000    0.013    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/cast.py:1429(find_common_type)
      566    0.001    0.000    0.013    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:6101(_is_comparable_dtype)
     1904    0.007    0.000    0.013    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:5159(__getitem__)
       66    0.013    0.000    0.013    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/extmath.py:159(safe_sparse_dot)
      228    0.002    0.000    0.013    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2829(amin)
       55    0.000    0.000    0.013    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:11272(sum)
      385    0.001    0.000    0.013    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2188(sum)
    32032    0.013    0.000    0.013    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/numeric.py:2403(_array_equal_dispatcher)
     3327    0.012    0.000    0.012    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/warnings.py:458(__enter__)
       55    0.000    0.000    0.012    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:11240(_min_count_stat_function)
     1002    0.001    0.000    0.012    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/concat.py:420(dtype)
       77    0.012    0.000    0.012    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/inspect.py:2680(apply_defaults)
      271    0.002    0.000    0.012    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexing.py:895(_validate_tuple_indexer)
       66    0.000    0.000    0.012    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/validation.py:433(indexable)
       11    0.000    0.000    0.012    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/base.py:928(value_counts)
       11    0.000    0.000    0.012    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/metrics/_ranking.py:993(roc_curve)
       11    0.001    0.000    0.012    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/preprocessing/_label.py:420(label_binarize)
       11    0.000    0.000    0.012    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/algorithms.py:800(value_counts)
       66    0.000    0.000    0.012    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/model_selection/_split.py:769(_iter_test_masks)
     1349    0.012    0.000    0.012    0.000 {method 'acquire' of '_thread.RLock' objects}
     1100    0.002    0.000    0.012    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/_ufunc_config.py:435(__exit__)
       55    0.000    0.000    0.012    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/base.py:208(interleaved_dtype)
      546    0.001    0.000    0.012    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:6013(_maybe_promote)
     2299    0.003    0.000    0.012    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/_array_api.py:247(asarray)
      658    0.002    0.000    0.012    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/logging/__init__.py:423(usesTime)
       11    0.002    0.000    0.012    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/model_selection/_split.py:707(_make_test_folds)
       66    0.001    0.000    0.012    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/nanops.py:86(_f)
      534    0.012    0.000    0.012    0.000 {method 'get_indexer' of 'pandas._libs.index.IndexEngine' objects}
       22    0.001    0.000    0.012    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/printing.py:389(<listcomp>)
     3256    0.003    0.000    0.011    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/_array_api.py:289(get_namespace)
      281    0.001    0.000    0.011    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/cast.py:123(maybe_convert_platform)
      658    0.011    0.000    0.011    0.000 {built-in method time.localtime}
       25    0.000    0.000    0.011    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:4174(reindex)
     2503    0.003    0.000    0.011    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/concat.py:696(<genexpr>)
      823    0.003    0.000    0.011    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexing.py:2609(check_dict_or_set_indexers)
       35    0.001    0.000    0.011    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:1366(_format_strings)
      225    0.002    0.000    0.011    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:6574(delete)
     1002    0.005    0.000    0.011    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/concat.py:411(needs_filling)
       66    0.000    0.000    0.011    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/extmath.py:1158(_nanaverage)
     2798    0.003    0.000    0.011    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/series.py:718(_values)
        6    0.000    0.000    0.011    0.002 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/ops/common.py:67(new_method)
     1012    0.001    0.000    0.011    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/printing.py:278(default_pprint)
     4260    0.005    0.000    0.011    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/common.py:1335(is_extension_array_dtype)
      340    0.009    0.000    0.011    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/logging/__init__.py:1502(findCaller)
     4059    0.004    0.000    0.011    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/_config.py:32(get_config)
       44    0.001    0.000    0.011    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/traceback.py:321(extract)
       44    0.001    0.000    0.011    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/series.py:943(take)
      928    0.002    0.000    0.011    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/common.py:95(is_bool_indexer)
       66    0.001    0.000    0.011    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:1523(<listcomp>)
      308    0.001    0.000    0.010    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/validation.py:272(_is_arraylike_not_scalar)
       12    0.000    0.000    0.010    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:1042(_get_join_info)
       22    0.000    0.000    0.010    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/pipeline.py:184(get_params)
       22    0.000    0.000    0.010    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/metaestimators.py:28(_get_params)
       43    0.000    0.000    0.010    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/series.py:1095(_get_values)
      658    0.010    0.000    0.010    0.000 {method 'find' of 'str' objects}
       12    0.000    0.000    0.010    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:1036(_get_join_indexers)
       66    0.000    0.000    0.010    0.000 <__array_function__ internals>:177(nanmean)
       12    0.000    0.000    0.010    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:1619(get_join_indexers)
      132    0.008    0.000    0.010    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/inspect.py:2760(__init__)
      437    0.002    0.000    0.010    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:3625(get_loc)
      840    0.010    0.000    0.010    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
        2    0.000    0.000    0.010    0.005 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/construction.py:411(dict_to_mgr)
      180    0.001    0.000    0.010    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/series.py:1099(_get_value)
     1061    0.007    0.000    0.010    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:5109(__contains__)
       66    0.001    0.000    0.010    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/lib/nanfunctions.py:952(nanmean)
      462    0.002    0.000    0.010    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:1476(base_formatter)
       11    0.001    0.000    0.010    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/metrics/_ranking.py:767(_binary_clf_curve)
      542    0.001    0.000    0.010    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexing.py:1478(_validate_key)
        8    0.000    0.000    0.010    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:917(_get_formatted_column_labels)
     1471    0.002    0.000    0.010    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:7167(maybe_extract_name)
       42    0.000    0.000    0.009    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/reshape/concat.py:648(_get_concat_axis)
       42    0.000    0.000    0.009    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/reshape/concat.py:708(_concat_indexes)
      658    0.009    0.000    0.009    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/logging/__init__.py:431(_format)
     2987    0.007    0.000    0.009    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/_config/config.py:596(_get_root)
     2505    0.003    0.000    0.009    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/concat.py:686(<genexpr>)
     1120    0.003    0.000    0.009    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:223(set_axis)
       42    0.000    0.000    0.009    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:5230(append)
     2176    0.005    0.000    0.009    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:2305(maybe_coerce_values)
     1199    0.009    0.000    0.009    0.000 {method 'flatten' of 'numpy.ndarray' objects}
     1263    0.002    0.000    0.009    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:431(justify)
     3119    0.006    0.000    0.009    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/series.py:621(name)
        2    0.009    0.004    0.009    0.004 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/parsers/c_parser_wrapper.py:201(_set_noconvert_columns)
      281    0.005    0.000    0.009    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:820(_engine)
      374    0.001    0.000    0.009    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/_config.py:196(config_context)
      714    0.004    0.000    0.009    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/base.py:54(shape)
    16889    0.006    0.000    0.009    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:428(len)
       46    0.000    0.000    0.008    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:11311(any)
     2798    0.007    0.000    0.008    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:2011(internal_values)
      260    0.000    0.000    0.008    0.000 <__array_function__ internals>:177(prod)
       11    0.000    0.000    0.008    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/arrayprint.py:1571(_array_str_implementation)
       75    0.001    0.000    0.008    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:4136(_slice)
      110    0.008    0.000    0.008    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/cast.py:1468(<genexpr>)
       46    0.000    0.000    0.008    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:11010(any)
        1    0.000    0.000    0.008    0.008 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/arraylike.py:68(__and__)
        1    0.000    0.000    0.008    0.008 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/series.py:6100(_logical_method)
      974    0.005    0.000    0.008    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:640(_simple_new)
     1670    0.004    0.000    0.008    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/concat.py:460(is_na)
     1213    0.008    0.000    0.008    0.000 {method 'sort' of 'numpy.ndarray' objects}
       46    0.000    0.000    0.008    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:10967(_logical_func)
       43    0.001    0.000    0.008    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1958(getitem_mgr)
      110    0.004    0.000    0.008    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/base.py:420(_check_feature_names)
     1914    0.007    0.000    0.008    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:2334(get_block_type)
     7984    0.008    0.000    0.008    0.000 {method 'match' of 're.Pattern' objects}
      166    0.007    0.000    0.008    0.000 {built-in method builtins.sorted}
       82    0.001    0.000    0.008    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/algorithms.py:251(_get_hashtable_algo)
      289    0.001    0.000    0.008    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:479(get_adjustment)
       11    0.000    0.000    0.008    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/arrayprint.py:561(array2string)
       22    0.000    0.000    0.008    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/traceback.py:200(extract_stack)
      517    0.002    0.000    0.008    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:905(_get_formatter)
       87    0.001    0.000    0.008    0.000 <__array_function__ internals>:177(vstack)
        6    0.000    0.000    0.008    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/series.py:3075(_construct_result)
        1    0.001    0.001    0.008    0.008 /Users/richeyjay/Desktop/Relapse_Pipeline/env/src/model_training.py:63(save_predictions_to_csv)
       22    0.000    0.000    0.008    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/multiclass.py:196(check_classification_targets)
      209    0.001    0.000    0.008    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:5212(_can_hold_identifiers_and_holds_name)
      570    0.001    0.000    0.008    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/common.py:422(is_interval_dtype)
      232    0.002    0.000    0.008    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/missing.py:266(_isna_array)
      593    0.001    0.000    0.008    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:2636(inferred_type)
     4676    0.005    0.000    0.008    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/common.py:152(<lambda>)
     2200    0.007    0.000    0.008    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/_ufunc_config.py:132(geterr)
      620    0.006    0.000    0.008    0.000 {pandas._libs.lib.infer_dtype}
      280    0.001    0.000    0.008    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/nanops.py:1500(_maybe_null_out)
      260    0.001    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2955(prod)
       11    0.000    0.000    0.007    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/arrayprint.py:506(wrapper)
    26392    0.007    0.000    0.007    0.000 {built-in method builtins.issubclass}
       39    0.000    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:5260(_concat)
     2975    0.003    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/_config/config.py:649(_warn_if_deprecated)
       11    0.002    0.000    0.007    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/arrayprint.py:523(_array2string)
       24    0.002    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/reshape/merge.py:2312(_factorize_keys)
        2    0.000    0.000    0.007    0.004 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/construction.py:97(arrays_to_mgr)
      225    0.000    0.000    0.007    0.000 <__array_function__ internals>:177(delete)
     1263    0.002    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/printing.py:62(justify)
      374    0.004    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/_config.py:50(set_config)
      473    0.002    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/_array_api.py:267(reshape)
      529    0.002    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:1944(<listcomp>)
       51    0.000    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexing.py:1660(_get_slice_axis)
       43    0.000    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/indexes/base.py:665(_with_infer)
      561    0.003    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:2372(new_block_2d)
        2    0.000    0.000    0.007    0.003 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/frame.py:3786(_getitem_bool_array)
       20    0.000    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/series.py:5134(fillna)
     2200    0.007    0.000    0.007    0.000 {built-in method numpy.seterrobj}
     1581    0.003    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/printing.py:195(as_escaped_string)
       20    0.000    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/generic.py:6735(fillna)
     5812    0.007    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/_config/__init__.py:33(using_copy_on_write)
      162    0.000    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:1618(_format_strings)
      293    0.001    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/blocks.py:213(make_block)
      279    0.001    0.000    0.007    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/contextlib.py:117(__exit__)
      225    0.001    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/nanops.py:1548(check_below_min_count)
      570    0.002    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/dtypes/dtypes.py:1241(is_dtype)
        4    0.000    0.000    0.007    0.002 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:801(_truncate_horizontally)
     1120    0.002    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/base.py:58(_validate_set_axis)
     5962    0.007    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/_config/config.py:610(_get_deprecated_option)
       87    0.001    0.000    0.007    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/core/shape_base.py:223(vstack)
      110    0.002    0.000    0.007    0.000 /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/linecache.py:53(checkcache)
     3329    0.006    0.000    0.006    0.000 {method 'remove' of 'list' objects}
      658    0.006    0.000    0.006    0.000 {built-in method time.strftime}
     1197    0.006    0.000    0.006    0.000 {method 'writerow' of '_csv.writer' objects}
        6    0.000    0.000    0.006    0.001 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:1823(_consolidate_inplace)
       33    0.000    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/preprocessing/_label.py:84(fit)
      162    0.003    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/io/formats/format.py:1624(<listcomp>)
       49    0.000    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/frame.py:4847(_sanitize_column)
       22    0.001    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/joblib/parallel.py:1176(__init__)
     1111    0.001    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/pandas/core/internals/managers.py:167(blknos)
       22    0.000    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/sklearn/utils/validation.py:1169(_check_y)
      225    0.005    0.000    0.006    0.000 /Users/richeyjay/Desktop/Relapse_Pipeline/env/lib/python3.8/site-packages/numpy/lib/function_base.py:5054(delete)
